"ccode1" "ccode2" "edge" "defense" "mil_ratio" "tot_trade" "joint_dem" "year" "edgelab" "nis"
710 731 1555 1 0.84839052 546.06 0 1999 43063 1
710 731 1555 1 0.84763813 648.81 0 2000 43064 1
710 731 1555 1 0.87320703 871.83997 0 2001 43065 1
710 731 1555 1 0.79460722 830.13 0 2002 43066 1
710 731 1555 1 0.79030371 1105.85 0 2003 43067 1
710 732 1556 0 0.61855894 4506.5298 0 1991 43068 0
710 732 1556 0 0.58140886 6347.7598 0 1992 43069 1
710 732 1556 0 0.56461233 9288.7705 0 1993 43070 1
710 732 1556 0 0.56172371 12780.59 0 1994 43071 1
710 732 1556 0 0.5568651 17689.199 0 1995 43072 1
710 732 1556 0 0.55485582 21022.5 0 1996 43073 1
710 732 1556 0 0.54286551 24859.5 0 1997 43074 1
710 732 1556 0 0.52164805 21509 0 1998 43075 0
710 732 1556 0 0.51660997 36089.148 0 1999 43076 0
710 732 1556 0 0.50397635 48065.418 0 2000 43077 0
710 732 1556 0 0.55743587 47521.906 0 2001 43078 0
710 732 1556 0 0.58854395 57952.414 0 2002 43079 0
710 732 1556 0 0.58417332 82532.063 0 2003 43080 0
710 732 1556 0 0.5769127 113336.88 0 2004 43081 1
710 732 1556 0 0.60525173 133185.19 0 2005 43082 1
710 732 1556 0 0.5993107 160286.17 0 2006 43083 1
710 732 1556 0 0.56832254 203216.45 0 2007 43084 1
710 740 1557 0 0.607319 900.59998 0 1971 43085 0
710 740 1557 0 0.59835011 1117.7 0 1972 43086 0
710 740 1557 0 0.5870949 2014.8 0 1973 43087 0
710 740 1557 0 0.54739171 3287.2 0 1974 43088 0
710 740 1557 0 0.53869122 3787.6001 0 1975 43089 0
710 740 1557 0 0.53548384 3038.5 0 1976 43090 0
710 740 1557 0 0.52214104 3514.8999 0 1977 43091 0
710 740 1557 0 0.50758612 5150.1001 0 1978 43092 0
710 740 1557 0 0.56205577 6877 0 1979 43093 0
710 740 1557 0 0.58702338 9514.5 0 1980 43094 0
710 740 1557 0 0.6076259 11466.4 0 1981 43095 0
710 740 1557 0 0.58970594 9239.2998 0 1982 43096 0
710 740 1557 0 0.5847373 10583.7 0 1983 43097 0
710 740 1557 0 0.66026598 14000 0 1984 43098 0
710 740 1557 0 0.86310565 21711.9 0 1985 43099 0
710 740 1557 0 0.87841052 18189.699 0 1986 43100 0
710 740 1557 0 0.87175065 17565.301 0 1987 43101 0
710 740 1557 0 0.87594295 20922.801 0 1988 43102 0
710 740 1557 0 0.86621749 21616.5 0 1989 43103 0
710 740 1557 0 0.8662101 19712.529 0 1990 43104 0
710 740 1557 0 0.7231586 24279.602 0 1991 43105 0
710 740 1557 0 0.70098162 30657.5 0 1992 43106 0
710 740 1557 0 0.70084494 43954 0 1993 43107 0
710 740 1557 0 0.69579494 53888 0 1994 43108 1
710 740 1557 0 0.68603623 64929.5 0 1995 43109 1
710 740 1557 0 0.65188468 69595 0 1996 43110 1
710 740 1557 0 0.64161122 70817.102 0 1997 43111 1
710 740 1557 0 0.62242389 65385.801 0 1998 43112 0
710 740 1557 0 0.60774219 100928.34 0 1999 43113 0
710 740 1557 0 0.62879491 125696.19 0 2000 43114 0
710 740 1557 0 0.58855098 125452.03 0 2001 43115 0
710 740 1557 0 0.53629118 142322.38 0 2002 43116 0
710 740 1557 0 0.53129154 181242.33 0 2003 43117 0
710 740 1557 0 0.52214843 226108.03 0 2004 43118 0
710 740 1557 0 0.67876947 246953 0 2005 43119 1
710 740 1557 0 0.66696101 272656.88 0 2006 43120 1
710 740 1557 0 0.63445085 338948.5 0 2007 43121 1
710 750 1558 0 0.72958702 0 0 1971 43122 1
710 750 1558 0 0.72533906 0 0 1972 43123 1
710 750 1558 0 0.73954302 0.029999999 0 1973 43124 1
710 750 1558 0 0.71994072 0 0 1974 43125 1
710 750 1558 0 0.72799045 0.93000001 0 1975 43126 1
710 750 1558 0 0.71522439 0 0 1976 43127 1
710 750 1558 0 0.6976257 1.4 0 1977 43128 1
710 750 1558 0 0.68995506 1.1 0 1978 43129 1
710 750 1558 0 0.64872712 17.67 0 1979 43130 1
710 750 1558 0 0.59740049 83.43 0 1980 43131 1
710 750 1558 0 0.58983409 159.81 0 1981 43132 1
710 750 1558 0 0.61200905 194.81 0 1982 43133 1
710 750 1558 0 0.61435103 85.400002 0 1983 43134 1
710 750 1558 0 0.51411659 90.490005 0 1984 43135 1
710 750 1558 0 0.71911472 142.53 0 1985 43136 1
710 750 1558 0 0.76492459 181.12 0 1986 43137 1
710 750 1558 0 0.77429962 139.49001 0 1987 43138 1
710 750 1558 0 0.76951355 220.58 0 1988 43139 1
710 750 1558 0 0.75177431 141.41 0 1989 43140 1
710 750 1558 0 0.7671203 127.8 0 1990 43141 1
710 750 1558 0 0.50213873 141.31 0 1991 43142 1
710 750 1558 0 0.59199178 274.78998 0 1992 43143 1
710 750 1558 0 0.61433578 674.19995 0 1993 43144 1
710 750 1558 0 0.61214155 943.09998 0 1994 43145 1
710 750 1558 0 0.58175689 1209.04 0 1995 43146 1
710 750 1558 0 0.57650608 1421.46 0 1996 43147 1
710 750 1558 0 0.56901604 1925.9399 0 1997 43148 1
710 750 1558 0 0.5681597 2010.6399 0 1998 43149 1
710 750 1558 0 0.58257324 5151.1699 0 1999 43150 1
710 750 1558 0 0.55805957 6254.8701 0 2000 43151 1
710 750 1558 0 0.60155421 7206.0303 0 2001 43152 1
710 750 1558 0 0.66270554 8352.04 0 2002 43153 1
710 750 1558 0 0.65793031 12458.369 0 2003 43154 1
710 750 1558 0 0.63688856 18965.191 0 2004 43155 1
710 750 1558 0 0.52861094 25940.83 0 2005 43156 1
710 750 1558 0 0.50585532 34087.102 0 2006 43157 1
710 750 1558 0 0.51081163 54027.039 0 2007 43158 1
710 760 1559 0 0.98565555 0.28 0 1998 43159 1
710 760 1559 0 0.98588586 0.74000001 0 1999 43160 1
710 760 1559 0 0.98439443 1.95 0 2000 43161 1
710 770 1560 0 0.72951007 64.290001 0 1971 43162 1
710 770 1560 0 0.78652203 41.48 0 1972 43163 1
710 770 1560 0 0.8159492 61.290001 0 1973 43164 1
710 770 1560 0 0.77258939 65.580002 0 1974 43165 1
710 770 1560 0 0.77625507 67.159996 0 1975 43166 1
710 770 1560 0 0.80163437 81.019997 0 1976 43167 1
710 770 1560 0 0.79776603 71.669998 0 1977 43168 1
710 770 1560 0 0.7780695 126.36 0 1978 43169 1
710 770 1560 0 0.73028624 153.44 0 1979 43170 1
710 770 1560 0 0.67662877 343.33002 0 1980 43171 1
710 770 1560 0 0.69774884 513.42004 0 1981 43172 1
710 770 1560 0 0.68001974 292.28 0 1982 43173 1
710 770 1560 0 0.70044464 305.95001 0 1983 43174 1
710 770 1560 0 0.63348389 190.23001 0 1984 43175 1
710 770 1560 0 0.65332848 202.10999 0 1985 43176 1
710 770 1560 0 0.68373483 186.97 0 1986 43177 1
710 770 1560 0 0.68708056 270.10001 0 1987 43178 1
710 770 1560 0 0.67830151 303.53 0 1988 43179 1
710 770 1560 0 0.66240674 546.13 0 1989 43180 1
710 770 1560 0 0.67554784 422.21002 0 1990 43181 1
710 770 1560 0 0.55957729 446.63 0 1991 43182 1
710 770 1560 0 0.59324354 512.71002 0 1992 43183 1
710 770 1560 0 0.63938838 519.08997 0 1993 43184 1
710 770 1560 0 0.63672221 583.06 0 1994 43185 1
710 770 1560 0 0.65378261 728.71997 0 1995 43186 1
710 770 1560 0 0.67927766 918.40002 0 1996 43187 1
710 770 1560 0 0.67482179 965.57996 0 1997 43188 1
710 770 1560 0 0.66513741 812.39001 0 1998 43189 1
710 770 1560 0 0.70652676 1420.97 0 1999 43190 1
710 770 1560 0 0.75539953 1627.0901 0 2000 43191 1
710 770 1560 0 0.79465872 1603.8201 0 2001 43192 1
710 770 1560 0 0.81439507 1813.5801 0 2002 43193 1
710 770 1560 0 0.8025527 2275.0701 0 2003 43194 1
710 770 1560 0 0.79531342 2788.74 0 2004 43195 1
710 770 1560 0 0.66027707 3935.79 0 2005 43196 1
710 770 1560 0 0.68447566 6439.8604 0 2006 43197 1
710 770 1560 0 0.71120942 8866.1299 0 2007 43198 1
710 771 1561 0 0.92794842 14.76 0 1976 43199 1
710 771 1561 0 0.92274332 33.759998 0 1977 43200 1
710 771 1561 0 0.92518502 44.490002 0 1978 43201 1
710 771 1561 0 0.91018629 67.830002 0 1979 43202 1
710 771 1561 0 0.87654465 99.650002 0 1980 43203 1
710 771 1561 0 0.8888129 135.10001 0 1981 43204 1
710 771 1561 0 0.86085641 136.08 0 1982 43205 1
710 771 1561 0 0.89722884 82.330002 0 1983 43206 1
710 771 1561 0 0.82830358 117.83 0 1984 43207 1
710 771 1561 0 0.70005977 94.550003 0 1985 43208 1
710 771 1561 0 0.63762861 102.93 0 1986 43209 1
710 771 1561 0 0.58042485 99.419998 0 1987 43210 1
710 771 1561 0 0.58172184 127.46 0 1988 43211 1
710 771 1561 0 0.62422234 169.42 0 1989 43212 1
710 771 1561 0 0.6008054 148.11 0 1990 43213 1
710 771 1561 0 0.82327777 156.15001 0 1991 43214 1
710 771 1561 0 0.83364254 221 0 1992 43215 1
710 771 1561 0 0.84908777 212.32001 0 1993 43216 1
710 771 1561 0 0.82065099 315.88 0 1994 43217 1
710 771 1561 0 0.82419711 645.67999 0 1995 43218 1
710 771 1561 0 0.82363075 675.62 0 1996 43219 1
710 771 1561 0 0.8113457 672.15002 0 1997 43220 1
710 771 1561 0 0.80312729 573.04999 0 1998 43221 1
710 771 1561 0 0.80680692 1051.7 0 1999 43222 1
710 771 1561 0 0.80345988 1244.17 0 2000 43223 1
710 771 1561 0 0.83774281 1352.3199 0 2001 43224 1
710 771 1561 0 0.87059456 1466.49 0 2002 43225 1
710 771 1561 0 0.86649275 1649.84 0 2003 43226 1
710 771 1561 0 0.85733557 2116.22 0 2004 43227 1
710 771 1561 0 0.74562311 2621.9001 0 2005 43228 1
710 771 1561 0 0.76013213 4106.8701 0 2006 43229 1
710 771 1561 0 0.7857452 3888.1501 0 2007 43230 1
710 775 1562 0 0.88775975 11.7 0 1971 43231 1
710 775 1562 0 0.89608741 14.14 0 1972 43232 1
710 775 1562 0 0.88645381 21.34 0 1973 43233 1
710 775 1562 0 0.8830567 22.76 0 1974 43234 1
710 775 1562 0 0.90557116 36.860001 0 1975 43235 0
710 775 1562 0 0.90299857 9.3800001 0 1976 43236 1
710 775 1562 0 0.90515566 17.59 0 1977 43237 1
710 775 1562 0 0.9117642 17.02 0 1978 43238 1
710 775 1562 0 0.89767087 20.49 0 1979 43239 0
710 775 1562 0 0.88423103 29.299999 0 1980 43240 0
710 775 1562 0 0.89880615 42.489998 0 1981 43241 1
710 775 1562 0 0.9066487 28.01 0 1982 43242 0
710 775 1562 0 0.8990835 24.26 0 1983 43243 0
710 775 1562 0 0.86865246 22.139999 0 1984 43244 1
710 775 1562 0 0.69641274 53.519997 0 1985 43245 1
710 775 1562 0 0.66206545 66.909996 0 1986 43246 1
710 775 1562 0 0.65195572 103.58 0 1987 43247 1
710 775 1562 0 0.65091717 144.8 0 1988 43248 1
710 775 1562 0 0.64850879 132.2 0 1989 43249 1
710 775 1562 0 0.53928316 233.16998 0 1990 43250 1
710 775 1562 0 0.7080552 420.71002 0 1991 43251 1
710 775 1562 0 0.88399875 416.21002 0 1992 43252 1
710 775 1562 0 0.6051318 521.87 0 1993 43253 1
710 775 1562 0 0.68826807 548.78998 0 1994 43254 1
710 775 1562 0 0.69968951 829.17999 0 1995 43255 1
710 775 1562 0 0.71063995 710.66998 0 1996 43256 1
710 775 1562 0 0.69776529 700.12 0 1997 43257 1
710 775 1562 0 0.70126158 647.82001 0 1998 43258 1
710 775 1562 0 0.73514938 653.70996 0 1999 43259 1
710 775 1562 0 0.82346475 798 0 2000 43260 1
710 775 1562 0 0.8392607 777.23999 0 2001 43261 1
710 775 1562 0 0.66739792 1026.98 0 2002 43262 1
710 775 1562 0 0.67234832 1242.73 0 2003 43263 1
710 775 1562 0 0.69738543 1321.59 0 2004 43264 1
710 775 1562 0 0.52564174 1386.12 0 2005 43265 1
710 775 1562 0 0.51635271 1673.9099 0 2006 43266 1
710 775 1562 0 0.56707257 2438.8301 0 2007 43267 1
710 780 1563 0 0.96384478 57.379997 0 1971 43268 1
710 780 1563 0 0.96041131 41.52 0 1972 43269 1
710 780 1563 0 0.96894926 70.300003 0 1973 43270 1
710 780 1563 0 0.96248907 94.130005 0 1974 43271 1
710 780 1563 0 0.96356785 159.10001 0 1975 43272 1
710 780 1563 0 0.96707076 63.559998 0 1976 43273 1
710 780 1563 0 0.97297311 78.400002 0 1977 43274 1
710 780 1563 0 0.97891021 89.489998 0 1978 43275 1
710 780 1563 0 0.97065067 129.14999 0 1979 43276 1
710 780 1563 0 0.95645702 123.24001 0 1980 43277 1
710 780 1563 0 0.94721836 94.639999 0 1981 43278 1
710 780 1563 0 0.94561493 48.870003 0 1982 43279 1
710 780 1563 0 0.94424587 57.139999 0 1983 43280 1
710 780 1563 0 0.91201383 93.779999 0 1984 43281 1
710 780 1563 0 0.64023751 83.730003 0 1985 43282 1
710 780 1563 0 0.5057283 110.03 0 1986 43283 1
710 780 1563 0 0.57497746 83.419998 0 1987 43284 1
710 780 1563 0 0.59521055 128.99001 0 1988 43285 1
710 780 1563 0 0.60760051 106.59 0 1989 43286 1
710 780 1563 0 0.58029032 114.45 0 1990 43287 1
710 780 1563 0 0.76879215 106.3 0 1991 43288 1
710 780 1563 0 0.77621835 128.59 0 1992 43289 1
710 780 1563 0 0.81708646 156.25999 0 1993 43290 1
710 780 1563 0 0.80590129 162.2 0 1994 43291 1
710 780 1563 0 0.78390193 163 0 1995 43292 1
710 780 1563 0 0.7585575 151.62 0 1996 43293 1
710 780 1563 0 0.74637812 179.36 0 1997 43294 1
710 780 1563 0 0.74089044 232.17999 0 1998 43295 1
710 780 1563 0 0.77821553 693.47998 0 1999 43296 1
710 780 1563 0 0.76055491 849.76996 0 2000 43297 1
710 780 1563 0 0.80620527 780.02002 0 2001 43298 1
710 780 1563 0 0.89232069 816.21002 0 2002 43299 1
710 780 1563 0 0.8951984 986.41003 0 2003 43300 1
710 780 1563 0 0.89603907 1165.78 0 2004 43301 1
710 780 1563 0 0.78901166 1380.24 0 2005 43302 1
710 780 1563 0 0.76471019 1798.42 0 2006 43303 1
710 780 1563 0 0.80061728 2262.6699 0 2007 43304 1
710 790 1565 0 0.98776352 0 0 1971 43305 0
710 790 1565 0 0.98726326 0 0 1972 43306 0
710 790 1565 0 0.98803169 0 0 1973 43307 0
710 790 1565 0 0.98649228 0 0 1974 43308 0
710 790 1565 0 0.98496735 0 0 1975 43309 0
710 790 1565 0 0.98508185 0 0 1976 43310 1
710 790 1565 0 0.98499346 0 0 1977 43311 1
710 790 1565 0 0.98592025 0 0 1978 43312 0
710 790 1565 0 0.98143256 0 0 1979 43313 0
710 790 1565 0 0.97463965 0 0 1980 43314 0
710 790 1565 0 0.97626609 15.41 0 1981 43315 1
710 790 1565 0 0.96758246 26.509998 0 1982 43316 1
710 790 1565 0 0.97181565 30.849998 0 1983 43317 1
710 790 1565 0 0.96758705 16.08 0 1984 43318 1
710 790 1565 0 0.89544153 21.34 0 1985 43319 1
710 790 1565 0 0.89242172 26.709999 0 1986 43320 1
710 790 1565 0 0.8914116 23.440001 0 1987 43321 1
710 790 1565 0 0.89009994 27.08 0 1988 43322 1
710 790 1565 0 0.89578199 34.880001 0 1989 43323 1
710 790 1565 0 0.9019385 48.030003 0 1990 43324 1
710 790 1565 0 0.97022307 36.849998 0 1991 43325 1
710 790 1565 0 0.97207546 39.369999 0 1992 43326 1
710 790 1565 0 0.97372699 38.75 0 1993 43327 1
710 790 1565 0 0.97048026 46.299999 0 1994 43328 1
710 790 1565 0 0.97611344 58.93 0 1995 43329 1
710 790 1565 0 0.97597837 58.900002 0 1996 43330 1
710 790 1565 0 0.97335392 62.360001 0 1997 43331 1
710 790 1565 0 0.97462714 72.520004 0 1998 43332 1
710 790 1565 0 0.97453547 333.56 0 1999 43333 1
710 790 1565 0 0.94136471 334.14999 0 2000 43334 1
710 790 1565 0 0.93448418 227.19 0 2001 43335 1
710 790 1565 0 0.96325773 162.08 0 2002 43336 1
710 790 1565 0 0.96201062 166.26999 0 2003 43337 1
710 790 1565 0 0.96371388 226.79999 0 2004 43338 1
710 790 1565 0 0.9191609 235.96001 0 2005 43339 1
710 790 1565 0 0.92736131 316.90002 0 2006 43340 1
710 790 1565 0 0.93621713 498.40002 0 2007 43341 1
710 800 1566 0 0.81736565 0 0 1971 43342 0
710 800 1566 0 0.81742328 0.02 0 1972 43343 0
710 800 1566 0 0.82313782 0 0 1973 43344 0
710 800 1566 0 0.8013767 4.6999998 0 1974 43345 0
710 800 1566 0 0.76967752 36.09 0 1975 43346 0
710 800 1566 0 0.76932818 133.06 0 1976 43347 1
710 800 1566 0 0.76621038 169.22 0 1977 43348 1
710 800 1566 0 0.75279832 157.51001 0 1978 43349 1
710 800 1566 0 0.70108086 325.29999 0 1979 43350 0
710 800 1566 0 0.6699065 556.21997 0 1980 43351 0
710 800 1566 0 0.6134578 474.73001 0 1981 43352 1
710 800 1566 0 0.65273064 580.54999 0 1982 43353 1
710 800 1566 0 0.65288216 399.97003 0 1983 43354 1
710 800 1566 0 0.579557 505.83002 0 1984 43355 1
710 800 1566 0 0.6717205 485.81 0 1985 43356 1
710 800 1566 0 0.68355972 550.30005 0 1986 43357 1
710 800 1566 0 0.68088937 908.35999 0 1987 43358 1
710 800 1566 0 0.69365162 1311.9199 0 1988 43359 1
710 800 1566 0 0.66249114 1500.67 0 1989 43360 1
710 800 1566 0 0.68332011 1492.61 0 1990 43361 1
710 800 1566 0 0.53709096 1571.11 0 1991 43362 1
710 800 1566 0 0.551925 1643.5499 0 1992 43363 1
710 800 1566 0 0.5630666 1505.76 0 1993 43364 1
710 800 1566 0 0.55048394 2252.5801 0 1994 43365 1
710 800 1566 0 0.55149543 3706.26 0 1995 43366 1
710 800 1566 0 0.56507534 3843.45 0 1996 43367 1
710 800 1566 0 0.61243212 4264.8999 0 1997 43368 1
710 800 1566 0 0.6882121 4244.6001 0 1998 43369 1
710 800 1566 0 0.67487532 8987.75 0 1999 43370 1
710 800 1566 0 0.67618418 12137.68 0 2000 43371 1
710 800 1566 0 0.55206835 12573.05 0 2001 43372 1
710 800 1566 0 0.79533333 15167.99 0 2002 43373 1
710 800 1566 0 0.79889095 20332.15 0 2003 43374 1
710 800 1566 0 0.80915815 26024.84 0 2004 43375 1
710 800 1566 0 0.68674713 32835.801 0 2005 43376 1
710 800 1566 0 0.68995321 40433.34 0 2006 43377 1
710 800 1566 0 0.67262447 56689.25 0 2007 43378 1
710 811 1567 0 0.90874529 0 0 1971 43379 0
710 811 1567 0 0.88929522 0 0 1972 43380 0
710 811 1567 0 0.93065095 0 0 1973 43381 0
710 811 1567 0 0.948515 0 0 1974 43382 0
710 811 1567 0 0.92917186 0 0 1975 43383 0
710 811 1567 0 0.96825254 2.8600001 0 1991 43384 1
710 811 1567 0 0.96822333 14.23 0 1992 43385 1
710 811 1567 0 0.96075481 23.560001 0 1993 43386 1
710 811 1567 0 0.92774493 39.799999 0 1994 43387 1
710 811 1567 0 0.91359621 62.5 0 1995 43388 1
710 811 1567 0 0.91255873 76.579994 0 1996 43389 1
710 811 1567 0 0.918284 365.88 0 1999 43390 1
710 811 1567 0 0.9284687 434.13 0 2000 43391 1
710 811 1567 0 0.94089806 244.48001 0 2001 43392 1
710 811 1567 0 0.98080218 601.47003 0 2002 43393 1
710 811 1567 0 0.97196758 665.33002 0 2003 43394 1
710 811 1567 0 0.97425336 792.78003 0 2004 43395 1
710 811 1567 0 0.95201939 1442.91 0 2005 43396 1
710 811 1567 0 0.95340961 1642.03 0 2006 43397 1
710 811 1567 0 0.95779914 1745.0399 0 2007 43398 1
710 812 1568 0 0.96894163 0.13 0 1971 43399 0
710 812 1568 0 0.96812975 0.039999999 0 1972 43400 0
710 812 1568 0 0.97603202 0.02 0 1973 43401 0
710 812 1568 0 0.96708286 0 0 1974 43402 0
710 812 1568 0 0.97513902 0 0 1975 43403 0
710 812 1568 0 0.96845239 0 0 1976 43404 1
710 812 1568 0 0.95797914 0 0 1977 43405 1
710 812 1568 0 0.96396184 0 0 1978 43406 1
710 812 1568 0 0.9615972 0 0 1979 43407 1
710 812 1568 0 0.97831416 0 0 1980 43408 1
710 812 1568 0 0.97427309 9.3800001 0 1981 43409 1
710 812 1568 0 0.94879419 5.3000002 0 1984 43410 1
710 812 1568 0 0.85604042 9.5 0 1985 43411 1
710 812 1568 0 0.94929582 17.52 0 1989 43412 1
710 812 1568 0 0.92759818 34.32 0 1992 43413 1
710 812 1568 0 0.93030715 21.610001 0 1993 43414 1
710 812 1568 0 0.95147419 24.580002 0 1994 43415 1
710 812 1568 0 0.95686585 27.950001 0 1995 43416 1
710 812 1568 0 0.95678854 30.5 0 1996 43417 1
710 812 1568 0 0.95909327 10.74 0 1997 43418 1
710 812 1568 0 0.97933203 27.52 0 1998 43419 1
710 812 1568 0 0.98730236 45.48 0 1999 43420 1
710 812 1568 0 0.98610675 52.720001 0 2000 43421 1
710 812 1568 0 0.98877144 77.599998 0 2001 43422 1
710 812 1568 0 0.99468362 75.529999 0 2002 43423 1
710 812 1568 0 0.99491894 127.54 0 2003 43424 1
710 812 1568 0 0.99532604 129.46001 0 2004 43425 1
710 812 1568 0 0.99082601 149.70999 0 2005 43426 1
710 812 1568 0 0.99126941 251.11 0 2006 43427 1
710 812 1568 0 0.99181235 308.48999 0 2007 43428 1
710 816 1569 0 0.82995337 0 0 1984 43429 1
710 816 1569 0 0.54190767 0 0 1985 43430 1
710 816 1569 0 0.54227972 0 0 1986 43431 1
710 816 1569 0 0.54052091 0 0 1988 43432 1
710 816 1569 0 0.50315982 7.96 0 1989 43433 1
710 816 1569 0 0.72673583 5.4499998 0 1990 43434 1
710 816 1569 0 0.75699973 29.25 0 1991 43435 1
710 816 1569 0 0.89290202 104.56 0 1992 43436 1
710 816 1569 0 0.95044482 208.10001 0 1993 43437 1
710 816 1569 0 0.86553627 335.35999 0 1994 43438 1
710 816 1569 0 0.87853754 661.70001 0 1995 43439 1
710 816 1569 0 0.88369781 637.46002 0 1996 43440 1
710 816 1569 0 0.88018626 761.41998 0 1997 43441 1
710 816 1569 0 0.88448763 732.37 0 1998 43442 1
710 816 1569 0 0.87632704 1768.5399 0 1999 43443 1
710 816 1569 0 0.74018908 3245.8999 0 2000 43444 1
710 816 1569 0 0.76850039 3472.1699 0 2001 43445 1
710 816 1569 0 0.81328225 4419.8701 0 2002 43446 1
710 816 1569 0 0.81639212 5955.9697 0 2003 43447 1
710 816 1569 0 0.80535167 8546.2803 0 2004 43448 1
710 816 1569 0 0.67124838 9932.9502 0 2005 43449 1
710 816 1569 0 0.67868811 12954.609 0 2006 43450 1
710 816 1569 0 0.99949378 21512.789 0 2007 43451 1
710 820 1571 0 0.84249347 84.320007 0 1971 43452 1
710 820 1571 0 0.81627393 96.119995 0 1972 43453 1
710 820 1571 0 0.7982766 228.32999 0 1973 43454 1
710 820 1571 0 0.76905268 282.51001 0 1974 43455 0
710 820 1571 0 0.75880289 201.25 0 1975 43456 0
710 820 1571 0 0.77717245 179.22 0 1976 43457 1
710 820 1571 0 0.75634354 260.42999 0 1977 43458 1
710 820 1571 0 0.73464924 332.28 0 1978 43459 1
710 820 1571 0 0.66603935 411.67001 0 1979 43460 1
710 820 1571 0 0.62963784 493.37 0 1980 43461 1
710 820 1571 0 0.58226532 394.06 0 1981 43462 1
710 820 1571 0 0.5941264 433.32999 0 1982 43463 1
710 820 1571 0 0.60669225 484.11002 0 1983 43464 1
710 820 1571 0 0.61316532 478.44 0 1984 43465 1
710 820 1571 0 0.71563309 448.42001 0 1985 43466 1
710 820 1571 0 0.6528784 461.21002 0 1986 43467 1
710 820 1571 0 0.60401583 676.52002 0 1987 43468 1
710 820 1571 0 0.70195079 1051.98 0 1988 43469 1
710 820 1571 0 0.66100961 1301.71 0 1989 43470 1
710 820 1571 0 0.67567736 1412.95 0 1990 43471 1
710 820 1571 0 0.55170596 1606.49 0 1991 43472 1
710 820 1571 0 0.54157537 1805 0 1992 43473 1
710 820 1571 0 0.55321765 2180.0298 0 1993 43474 1
710 820 1571 0 0.53439504 2986.0601 0 1994 43475 1
710 820 1571 0 0.53375942 3774.5601 0 1995 43476 1
710 820 1571 0 0.55565608 4122.2197 0 1996 43477 1
710 820 1571 0 0.56835359 4716.8701 0 1997 43478 1
710 820 1571 0 0.65001237 4523.71 0 1998 43479 1
710 820 1571 0 0.60298496 11183.6 0 1999 43480 1
710 820 1571 0 0.60795915 15441.709 0 2000 43481 1
710 820 1571 0 0.61850947 15988.72 0 2001 43482 1
710 820 1571 0 0.70801741 23111.01 0 2002 43483 1
710 820 1571 0 0.68783945 30361.121 0 2003 43484 1
710 820 1571 0 0.70646948 38961.949 0 2004 43485 1
710 820 1571 0 0.5451017 44432.27 0 2005 43486 1
710 820 1571 0 0.56311649 50936 0 2006 43487 1
710 820 1571 0 0.57359546 68146.789 0 2007 43488 1
710 830 1572 0 0.92144519 148.09999 0 1971 43489 0
710 830 1572 0 0.90436864 162.31 0 1972 43490 0
710 830 1572 0 0.88969654 289.15002 0 1973 43491 0
710 830 1572 0 0.8751877 315.84 0 1974 43492 0
710 830 1572 0 0.8618992 326.91 0 1975 43493 0
710 830 1572 0 0.84405357 305.41 0 1976 43494 1
710 830 1572 0 0.83201081 334.21997 0 1977 43495 1
710 830 1572 0 0.7953009 388.39999 0 1978 43496 1
710 830 1572 0 0.76182604 515.91998 0 1979 43497 0
710 830 1572 0 0.74205291 818.48999 0 1980 43498 0
710 830 1572 0 0.71755302 885.50995 0 1981 43499 1
710 830 1572 0 0.731089 983.60999 0 1982 43500 0
710 830 1572 0 0.73630202 940.75 0 1983 43501 0
710 830 1572 0 0.64600044 1487.52 0 1984 43502 1
710 830 1572 0 0.64822721 2508.9199 0 1985 43503 1
710 830 1572 0 0.6427812 1982.8999 0 1986 43504 1
710 830 1572 0 0.63202626 2029.85 0 1987 43505 1
710 830 1572 0 0.66516519 2709.6299 0 1988 43506 1
710 830 1572 0 0.64319849 3196.99 0 1989 43507 1
710 830 1572 0 0.65428495 2944.1099 0 1990 43508 1
710 830 1572 0 0.56050164 3289.8301 0 1991 43509 1
710 830 1572 0 0.58144146 3490.3201 0 1992 43510 1
710 830 1572 0 0.58202839 5051 0 1993 43511 1
710 830 1572 0 0.57265007 5366.4297 0 1994 43512 1
710 830 1572 0 0.56914735 7440.54 0 1995 43513 1
710 830 1572 0 0.59471858 8051.9897 0 1996 43514 1
710 830 1572 0 0.5843572 10053.8 0 1997 43515 1
710 830 1572 0 0.58535433 9076.75 0 1998 43516 1
710 830 1572 0 0.60108227 21794.08 0 1999 43517 1
710 830 1572 0 0.58696336 26602.65 0 2000 43518 1
710 830 1572 0 0.62387902 26014.461 0 2001 43519 1
710 830 1572 0 0.66716462 30320.102 0 2002 43520 1
710 830 1572 0 0.65735799 39173.891 0 2003 43521 1
710 830 1572 0 0.66323811 51663.449 0 2004 43522 1
710 830 1572 0 0.50032419 63052.629 0 2005 43523 1
710 830 1572 0 0.50455314 76793.594 0 2006 43524 1
710 830 1572 0 0.53195637 109623.38 0 2007 43525 1
710 835 1573 0 0.81325513 28.150002 0 1989 43526 1
710 835 1573 0 0.92283577 55.220001 0 1992 43527 1
710 835 1573 0 0.9309997 38.07 0 1993 43528 1
710 835 1573 0 0.92082196 49.200001 0 1994 43529 1
710 835 1573 0 0.92235184 88.709999 0 1995 43530 1
710 835 1573 0 0.92327237 91.859993 0 1996 43531 1
710 835 1573 0 0.92051339 77.68 0 1997 43532 1
